id,mid,name,sex,face,sign,level,fans_badge,article,video,follower,archive_view,likes,total_charge_count,month_charge_count,birthday,official_role,official_title,official_type,vip_type,vip_status,url,category1,category2,tags,xxpoint,interact,fansgrowth,notesgrowth,viewgrowth,interactgrowth,ddate,sdate,sync_video,sync_article,is_huahuokol,resting,vdate,mdate,evr_view,evr_like,evr_collect,inc_percent
82500,123321175,佟大大还是ETT,保密,https://i1.xxkol.cn/bfs/face/fb06b9913b696bd5989b6e393c654083bae1ef07.jpg,"公众号理科脑袋文科嘴之佟硕数学
商务合作shisanyue-buxiu@foxmail.com",6,1,0,22,978215,31488088,825543,2698,81,,1,bilibili 知名科普UP主,2,2,1,https://space.bilibili.com/123321175,知识,,,3,0%,7.95,0.11,2.04,0.68,2021/12/30,2021/12/30 11:18,0,0,1,1,2021/12/30 8:07,2021/12/30 12:18,0,0,0,0.88%
87,4370617,哀是麦子的球迷,男,https://i1.xxkol.cn/bfs/face/54e0282d67715868e3943b49f8f6f09f7a58608d.jpg,微博：@哀是麦子的球迷 商务合作微信apuapu01      ,6,1,4,421,976784,115176996,5875467,3830,34,12月25日,1,bilibili 知名动漫UP主,2,2,1,https://space.bilibili.com/4370617,动画,游戏,"骚人,文学型up",10,4.20%,1.96,2.14,0.13,43.5,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:47,326322.571,24488.429,3597.5,0.26%
187503,90183256,36氪,保密,https://i1.xxkol.cn/bfs/face/ac619316a83213ec6fd349af475b39e4284d14e8.jpg,"热点永动机，商业圈纪委，宇宙防骗之光
--氪星研究所，带你先一步看到未来--",6,1,5,185,976571,87928494,2864958,117,3,1月1日,3,36氪官方账号,1,2,1,https://space.bilibili.com/90183256,知识,,"财经,商业,知识",10,4.40%,4.95,3.57,0.1,48.07,2021/12/30,2021/12/30 2:57,0,0,1,1,2021/12/30 5:45,,296029.852,12460.444,2271.519,0.49%
1207,9321359,FUN科技,保密,https://i2.xxkol.cn/bfs/face/ebb69f29fddc013714026fdc23997f4242e80e5c.jpg,做最有趣好玩的科技数码视频～FunFunFunFunTB店：【FUN科技电脑工坊】商务邮箱：xmyztl666@163.com ,6,1,2,328,975388,78115274,3706696,1080,5,5月15日,1,bilibili 知名科技UP主,2,2,1,https://space.bilibili.com/9321359,数码,科技,"装机,电脑,猫三,数码,游戏",10,2.37%,6.6,1.54,0.12,35.93,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:18,2021/12/27 13:36,161510.136,8199.136,1270.318,0.05%
2886,9303228,江湖举人,男,https://i0.xxkol.cn/bfs/face/2006645655466f897a9f43a184cccabcfd006de4.jpg,做正确的事，然后接受它的事与愿违。合作邮箱：guxue0322@126.com,6,1,1,183,975320,43740994,3530324,891,39,12月26日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/9303228,科技,影视,,10,6.96%,4.73,1.37,0.17,51.32,2021/12/30,2021/12/30 15:38,1,1,1,1,2021/12/30 0:56,2021/12/27 16:39,651473,44722.727,15570.091,0.99%
3568,144709395,小南QAQ,保密,https://i0.xxkol.cn/bfs/face/b5e069df48e7736019970d4ca983503f11d31708.jpg,再努力一点~,6,1,0,186,974766,106733454,5900147,533,7,,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/144709395,游戏,,,10,6.74%,6.46,0.27,2.33,69.75,2021/12/30,2021/12/30 15:12,1,1,0,1,2021/12/30 1:07,2021/12/27 18:10,1195592.857,88825.429,4231.571,1.17%
1628,2,碧诗,男,https://i2.xxkol.cn/bfs/face/ef0457addb24141e15dfac6fbf45293ccf1e32ab.jpg,kami.im 直男过气网红 # av362830 “We Are Star Dust”,6,1,0,37,974604,27684062,3022987,1768,11,9月19日,2,bilibili创始人（站长）,2,2,1,https://space.bilibili.com/2,游戏,动画,,1,0%,0.54,0.11,0.43,0,2021/10/25,2021/10/25 7:13,1,1,0,2,2021/10/24 0:30,2021/12/27 14:27,0,0,0,0%
2030,472755538,AG超玩会王者荣耀一诺,男,https://i1.xxkol.cn/bfs/face/ea977a9318bc200da0a5389e7d7f4324c1d4db56.jpg,你好！我是AG超玩会一诺！,6,1,0,221,974116,48740923,2356011,600,243,12月26日,2,AG超玩会一诺，KPL职业选手,2,2,1,https://space.bilibili.com/472755538,游戏,生活,,6,0.22%,5.39,1.7,0.1,16.19,2021/12/30,2021/12/30 15:18,1,1,1,1,2021/12/30 0:52,2021/12/27 15:34,56221.25,4636.5,298,1.81%
2967,451618887,艺术家阿克曼,保密,https://i0.xxkol.cn/bfs/face/c958ce67dda3f018976645987234c1d9d2b37cfc.jpg,"每天定时两更，关注一下吧！（更新时间11:00,18:00）微博不是本人，别上当受骗！",6,1,0,1506,972960,515461817,15253617,1740,43,1月1日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/451618887,游戏,生活,,10,20.92%,7.89,22.31,0.16,239.18,2021/12/30,2021/12/30 15:35,1,1,0,1,2021/12/30 0:57,2021/12/27 16:54,251675.813,10011.44,706.808,0.56%
129386,308693140,声物课,保密,https://i1.xxkol.cn/bfs/face/3a1478bfb5ecf57f0728b243fbfca5d161d72a4d.jpg,"声物课-老D与Tenten
主打:配音/游戏/多人精分",6,1,0,115,972403,118750769,5417670,93,0,,1,bilibili 知名动漫UP主,2,2,1,https://space.bilibili.com/308693140,动画,游戏,,10,8.92%,7.05,2.2,0.45,90.51,2021/12/30,2021/12/30 7:13,0,0,1,1,2021/12/30 13:41,,907256.75,44154.625,9430.938,6.42%
774,227933,坂本叔,男,https://i2.xxkol.cn/bfs/face/e6307f133bb5855de9766a08a5ab2da69c9301a6.jpg, 事与愿违  遘兹淹留,6,1,4,764,969431,86696655,4387314,2474,10,2月1日,2,bilibili 直播高能主播,2,2,1,https://space.bilibili.com/227933,游戏,生活,"色情男主播,大叔音,死宅,腿控,签约主播",6,2.17%,0.22,5.49,0.04,17.92,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:16,2021/12/27 13:02,72743.5,4506.1,510.15,0.12%
1029,2378908,漠☆漠,女,https://i1.xxkol.cn/bfs/face/9f3ea2a2f68c117cb1e82eb9cd8ba1058f8dac22.jpg,我的脸又大又圆，关注我贼有排面/商务合作欢迎私信【日常在微博：漠漠fumiyo】,6,1,0,233,969143,67849902,4559165,1529,10,1月30日,1,bilibili 知名UP主、直播高能主播,2,2,1,https://space.bilibili.com/2378908,舞蹈,生活,"生活,搞笑,日常,娱乐,漠漠",3,1.21%,0.19,1.48,0.05,10.09,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:17,2021/12/27 13:33,185448.333,14496.5,4608.667,0.23%
57066,11139681,街头宅男小高,男,https://i0.xxkol.cn/bfs/face/11dcc1eb715618c8fc12787a1f0a9ee1a1bdd5a8.jpg,原创无损源文件 全球所有音乐平台 用真名 张锦涛 发布 已经上线！收听免费 下载收费！一群满 二群125147044 第二首正在制作！,6,1,21,132,968739,66603529,5256002,1831,18,5月12日,1,bilibili 知名音乐UP主,2,2,1,https://space.bilibili.com/11139681,音乐,,,10,8.41%,1.97,1.15,0.16,46.51,2021/12/30,2021/12/30 13:03,0,1,1,1,2021/12/30 5:04,2021/12/29 23:24,5048525,596528,200579,-0.06%
3015,254420382,在下易某很细,男,https://i0.xxkol.cn/bfs/face/0662c2892f3763abf7ac87b9928e77132ce52bea.jpg,每周双更，不可能会鸽！,6,1,2,324,968264,143770857,9040140,1305,12,9月16日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/254420382,游戏,,,10,7.07%,4.17,3.52,0.26,169.24,2021/12/30,2021/12/30 15:38,1,1,1,1,2021/12/30 0:57,2021/12/27 16:56,571940.05,31701.2,1791.55,0.10%
1730,46622315,老撕鸡,男,https://i2.xxkol.cn/bfs/face/72e1da20ee352ea4110c9fc203cd45b085e5b456.jpg,合作加微：laosijibenji（备注来意） 微博：老撕鸡 ,6,1,0,1174,967807,182324241,4123818,463,31,1月1日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/46622315,游戏,生活,,7,2.30%,2,4.95,0.04,21.05,2021/12/30,2021/12/30 15:32,1,1,1,1,2021/12/30 0:39,2021/12/27 14:53,65480,4785.905,313.024,0.47%
1317,37746255,多拉的十九N,保密,https://i0.xxkol.cn/bfs/face/99d77572ba745ab61ed14362aec0507da069f12b.jpg,商务微信：dora19N,6,1,0,249,965039,84840435,4540742,933,11,,1,bilibili 知名美食UP主,2,1,0,https://space.bilibili.com/37746255,生活,,"烘焙博主,美食博主",10,3.15%,1.33,2.03,0.12,46.12,2021/12/30,2021/12/30 15:36,1,1,1,1,2021/12/30 0:25,2021/12/27 13:37,288922.182,21274.636,4933.273,0.09%
140091,349092963,沈奕斐,女,https://i0.xxkol.cn/bfs/face/552b21ec7c3e678c9e41c8c499974fbf79d9f8f0.jpg,合作请联系：17332667530（微信同号，添加请注明来意）,6,1,0,146,962557,34770450,2361351,78,5,4月21日,2,复旦大学社会学院教师沈奕斐,2,2,1,https://space.bilibili.com/349092963,知识,,,10,4.80%,10.92,3.63,0.08,50.04,2021/12/30,2021/12/30 5:53,0,0,1,1,2021/12/30 12:08,,353654.312,22352.75,4682.438,0.44%
202465,291042076,水果医生,保密,https://i1.xxkol.cn/bfs/face/dc275122b2c1806083f0fbf27203ce1857437af7.jpg,"腾讯医典科普官
Most people are so ungrateful to be alive.",6,0,0,218,961706,137783794,5924721,0,0,,2,健康知识科普UP主,2,0,0,https://space.bilibili.com/291042076,知识,生活,,10,8.77%,8.93,3.85,0.22,118.17,2021/12/30,2021/12/30 1:51,0,0,0,1,2021/12/30 3:31,,449977.857,27407.071,1976.25,1.09%
983,20706631,淮秀帮,女,https://i1.xxkol.cn/bfs/face/f0114b2d97a9fdeb54c6864cfd624dcb903cb868.jpg,淮秀帮团队官方！合作联系VX：HLL9018,6,0,0,352,960720,103049217,4906368,359,18,1月8日,1,bilibili 知名搞笑UP主,2,2,1,https://space.bilibili.com/20706631,生活,影视,,10,8.19%,6.39,1.81,0.34,68.7,2021/12/30,2021/12/30 15:42,1,1,1,1,2021/12/30 0:17,2021/12/27 13:12,591906.611,38215.111,4607.278,0.52%
1650,20166755,左手plus,女,https://i2.xxkol.cn/bfs/face/45257e4172d3df780330c8d438b3672b398dc239.jpg,【微信公众号：左手plus 】【《原来这么拍》、《原来这么毒》每周四晚10点更新】,6,0,30,360,960160,14824913,257992,145,0,7月10日,1,bilibili 知名科技UP主,2,2,1,https://space.bilibili.com/20166755,科技,数码,"摄影,旅行,教程,张千里,拍照",1,0.11%,0.57,1.04,0.02,0.78,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:37,24570.889,778.444,215.667,-0.02%
1629,38682977,三寻食堂,保密,https://i0.xxkol.cn/bfs/face/cc52ed35525510a9aadb02f7ea372d3d5fce2c42.jpg,围脖@蒋三寻/商务合作vx：tianer7593/官方QQ群：1026040784,6,1,24,160,959207,39173119,1460573,252,0,1月19日,1,bilibili 知名美食UP主,2,1,0,https://space.bilibili.com/38682977,生活,,"美食,菜谱,宠物,猫",5,0.47%,0.77,0.66,0.13,16.62,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:27,135793.833,5738.667,1687.667,0.01%
199518,594534726,LPL战术小黑板,男,https://i0.xxkol.cn/bfs/face/7df86f9f5f1a817d88364624a7c1fd25a0c14ed6.jpg,起标题困难户，当晚复盘第二天肝后期，珍惜up用头发换来的每个视频,6,1,3,319,958733,164096961,13362076,873,16,9月27日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/594534726,游戏,生活,,10,29.59%,8.02,6.65,0.19,271.69,2021/12/30,2021/12/30 2:14,0,0,1,1,2021/12/30 4:11,,866209.878,61723.195,4590.585,-0.20%
1727,8112659,胥渡吧,男,https://i2.xxkol.cn/bfs/face/af5dc1c615259e9daacf146a4d54dfe56c22a02b.jpg,第一创意配音团队，商务VX：duye0216,6,1,2,456,957759,167201221,6111682,540,16,2月16日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/8112659,生活,影视,,10,7.26%,2.84,2.58,0.26,58.21,2021/12/30,2021/12/30 15:32,1,1,1,1,2021/12/30 0:39,2021/12/27 14:53,360148.679,21090.429,2815.964,4.08%
3708,226102317,蒲熠星,男,https://i0.xxkol.cn/bfs/face/053b29fbdc62621f080143a82ea897243ed00307.jpg,工作联系eazinone@163.com,6,1,0,127,957607,19681186,2155326,1943,62,4月20日,2,艺人，游戏主播蒲熠星,2,2,1,https://space.bilibili.com/226102317,游戏,生活,,8,1.33%,5.9,2.36,0.06,24.64,2021/12/30,2021/12/30 15:19,1,1,1,1,2021/12/30 1:07,2021/12/27 18:41,74127.083,9025.167,1328.167,0.43%
330,355272906,说书人竹公子,女,https://i0.xxkol.cn/bfs/face/1006720870b7a4ed60b0e00478ba8bd8138f1e53.jpg,95后说书人，寻一条线索，讲你没听过的故事 ...,6,1,3,153,955946,53652053,2878614,721,19,4月26日,1,bilibili 知名影视UP主,2,2,1,https://space.bilibili.com/355272906,影视,生活,"竹公子,野拾叁,神话野史,民间故事,95后说书人",10,2.06%,6.97,2.47,0.13,30.65,2021/12/30,2021/12/30 15:21,1,1,1,1,2021/12/30 0:14,2021/12/27 11:57,169961.688,9473.688,2367.562,0.60%
2075,28266043,附魔星Fms,男,https://i1.xxkol.cn/bfs/face/e1e951eef95d0a88efbe746ac7a73570b29dc3d2.jpg,,6,1,0,88,955680,67413095,3492769,2484,75,10月24日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/28266043,游戏,,"附魔星,FMS,单机游戏",10,3.77%,4.04,0.71,0.37,36.47,2021/12/30,2021/12/30 15:18,1,1,1,1,2021/12/30 0:52,2021/12/27 15:36,982637,68483.5,19416,1.90%
1732,50111839,小琨爱小蛊,女,https://i1.xxkol.cn/bfs/face/080862af2ad53cae818db05191968fc4d306899a.jpg,骗钱主播，微博：@著名智障二小姐   【合作请私信】。用心做视频，是我的执着追求~粉丝群暂满~,6,1,3,1049,955180,187372507,8216431,4797,19,8月17日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/50111839,游戏,生活,,10,4.78%,3.18,4.4,0.11,78.73,2021/12/30,2021/12/30 15:32,1,1,1,1,2021/12/30 0:39,2021/12/27 14:53,258000.931,12746.828,1548.759,0.50%
1712,72209046,央视纪录,保密,https://i1.xxkol.cn/bfs/face/93859be289b32bc4aab7275dd70cb03f2863bda5.jpg,我再说一次，是纪录不是记录！,6,1,0,650,955166,56555039,565975,0,0,,5,中央电视台纪录频道官方账号,1,0,0,https://space.bilibili.com/72209046,资讯,纪录片,"纪录片,央视纪录",7,0.77%,1.49,16.87,0.01,8.06,2021/12/30,2021/12/30 15:32,1,1,0,1,2021/12/30 0:39,2021/12/27 14:52,4070.128,500.188,29.338,0.38%
317,1770706,瞬间爆炸型LowSing,男,https://i1.xxkol.cn/bfs/face/760f364ab8a04f009a8ab927366f71d26ec2b6c3.jpg,叫楼醒哥不是爆炸哥 商务合作联系QQ:754263066,6,1,0,224,953666,141339063,3464709,719,2,9月13日,1,bilibili 2018百大UP主、知名UP主,2,2,1,https://space.bilibili.com/1770706,鬼畜,生活,"吔总会,LowSing,鬼畜,爆炸哥",2,0.98%,-0.37,-1.26,-0.06,11.57,2021/12/30,2021/12/30 15:21,1,1,1,1,2021/12/30 0:14,2021/12/27 11:57,104900.571,10319.429,2362.857,-0.06%
499,8730238,小熊flippy,保密,https://i2.xxkol.cn/bfs/face/285290e3ebea8bd007909a7ddb0a486b54cbd29a.jpg,休闲玩家，娱乐解说。新浪微博：小熊弗里皮,6,1,1,244,952942,117320558,5646940,27663,176,,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/8730238,游戏,生活,,5,1.55%,0.93,0.16,1.54,15.51,2021/12/30,2021/12/30 15:19,1,1,0,1,2021/12/30 0:15,2021/12/27 12:24,1002689,96776,38822,0.05%
1890,3334737,愉悦的hehe11,男,https://i0.xxkol.cn/bfs/face/e0a298a0a4833bdf8a9666f82bdb27d146f3a6f0.jpg,搞艺术的 // 商业合作QQ: 1714229503 私信较多只能随缘回复！消息通知群：978769804,6,1,1,102,952648,92220945,4463057,0,0,6月2日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/3334737,游戏,生活,"hehe11,十一,11,赫子哥,以上四个人都是帅哥",10,3.11%,4.96,1.15,0.45,33.69,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:51,2021/12/27 15:09,1039963,48465.4,10122.2,0.37%
414,25954179,仇仇qiuqiu,保密,https://i0.xxkol.cn/bfs/face/66bb5087c44f8718c05879acd7b951e435dcbf0d.jpg,商务vx：wm329710、微博：仇仇－qiuqiu，淘宝：仇大哥的撩妹间,6,0,0,282,952533,28743262,898687,116,1,,1,bilibili 知名时尚UP主,2,2,1,https://space.bilibili.com/25954179,时尚,生活,,2,0.71%,2.17,-0.66,-0.07,6.99,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,65159.286,3094.857,1605.571,0.21%
111220,236602327,纸条App,保密,https://i1.xxkol.cn/bfs/face/6a7cd3672c1e88166882a52f8a19741de93e6778.jpg,一看就能用的作文素材，记得到应用商店下载哦！合作邮箱：bd@zuowenzhitiao.com,6,1,520,194,952103,26944397,2190790,36,1,2月14日,3,纸条App官方账号,1,2,1,https://space.bilibili.com/236602327,生活,知识,"作文素材,学习,摘抄,作文大佬",10,3.31%,4.33,8.3,0.09,41.4,2021/12/30,2021/12/30 8:27,0,0,1,1,2021/12/30 11:31,,201384.429,23424.429,20979.143,1.48%
1292,16419172,灵魂健身杨老师,保密,https://i1.xxkol.cn/bfs/face/2b153f572bf55a4786b4f8e7395c55f8c3547eab.jpg,DP健身工作室（线下门店、线上服务+Vx：dponline0808）妄图改变中国健身文化潮流的男人！,6,1,1,231,951950,50319999,4057630,993,5,,1,bilibili 知名运动UP主,2,2,1,https://space.bilibili.com/16419172,时尚,生活,,7,2.21%,1.08,1.37,0.09,26.14,2021/12/30,2021/12/30 15:39,1,1,1,1,2021/12/30 0:25,2021/12/27 13:37,285386.667,19911.111,2704.333,0.02%
1649,1447574,洛少爷,男,https://i2.xxkol.cn/bfs/face/12c8c1e81dcd8749007bcaa75739d450f9927a96.jpg,别讨论年龄性别，听歌。别在无关的视频，以任何形式刷我的名字。原创PV暂不对外开放授权/酷狗音乐（同名）：洛少爷/合作私信‘约歌’获取助理邮箱,6,1,0,204,951622,55213762,3557037,4792,41,8月12日,1,bilibili 知名音乐UP主,2,2,1,https://space.bilibili.com/1447574,音乐,游戏,"洛少爷,正太,小少年,少年",3,1.19%,0.71,0.55,0.2,10.1,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:37,156688.333,25081.667,10726.667,0.22%
196743,6457791,EverydayOneCat,保密,https://i0.xxkol.cn/bfs/face/7e4cd5c5e7d71145580babfdbe37aa90aefb5fde.jpg,Rainbowed cat gif/Video所有猫死后都会穿过彩虹桥。目的地是乌托邦。每只猫都会成为模因（猫因）#EveOneCat,6,0,1,36,950960,24264099,3680015,0,0,7月6日,2,EverydayOneCat官方账号，画师,2,2,1,https://space.bilibili.com/6457791,生活,动画,,4,2.47%,2.83,-0.16,-0.38,12.11,2021/12/30,2021/12/30 2:34,0,0,0,1,2021/12/30 4:29,,2503680,193974,38383,0.24%
202214,611693868,我的爸爸是条龙哦,保密,https://i0.xxkol.cn/bfs/face/9ea951567757560fd7d104515934ef57ed79518e.jpg,一条还挺可爱的爸爸！微博@我的爸爸是条龙,6,1,1,92,949863,137785225,9380585,275,4,,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/611693868,动画,生活,,10,11.96%,5.42,1.76,0.61,128.38,2021/12/30,2021/12/30 2:04,0,0,1,1,2021/12/30 3:33,,1177238.5,89992.5,4228.917,0.38%
172001,479450657,你们的宋老师,保密,https://i2.xxkol.cn/bfs/face/a73ea1a85dd06b1999a68b52cfa9418fbbcde8f5.jpg,快乐源泉哈哈哈。,6,0,0,140,949820,73658297,3261509,96,3,,2,搞笑视频UP主,2,2,1,https://space.bilibili.com/479450657,生活,,,8,1.57%,-0.44,1.37,0.14,30.5,2021/12/30,2021/12/30 3:40,0,0,1,1,2021/12/30 8:02,,187004.364,11681.727,1196.545,-0.22%
2015,30652169,知竹zZ,保密,https://i2.xxkol.cn/bfs/face/b2691fa215736db5c055162facd5bc7548cfcd98.jpg,微博：@知竹zZ  商务加zhuzi6138。    授权非商二剪，注明出处即可。,6,0,0,68,949753,45618498,2976447,432,11,1月1日,1,bilibili 知名影视UP主,2,2,1,https://space.bilibili.com/30652169,影视,时尚,,10,10.54%,8.18,0.38,0.77,65.5,2021/12/30,2021/12/30 15:18,1,1,1,1,2021/12/30 0:52,2021/12/27 15:33,3353072,250322,77255.333,0.13%
561,231048690,papi家的大小咪,保密,https://i0.xxkol.cn/bfs/face/d093477ed736ac8ae87becd64e897b0c6fee5336.jpg,全宇宙最可爱的咪，不接受反驳。商业合作VX：13031188440，请标明【大小咪合作】。,6,1,0,380,948704,161951877,6193332,1022,2,3月10日,1,bilibili 知名萌宠UP主,2,1,0,https://space.bilibili.com/231048690,生活,,,10,6.40%,1.28,1.65,0.1,42.61,2021/12/30,2021/12/30 15:19,1,1,0,1,2021/12/30 0:15,2021/12/27 12:31,410969.071,39864.5,3203.143,0.12%
2863,90142376,锦书致南辞,保密,https://i2.xxkol.cn/bfs/face/708e84568fc217b8437a69bd27fcf37abcfdbd52.jpg,合作Q：957154179丨?剪辑群1163818943 丨?交流群1048764625丨?,6,1,2,229,948517,293240500,14258377,588,28,2月4日,1,bilibili 知名影视UP主,2,2,1,https://space.bilibili.com/90142376,影视,生活,,10,14.56%,4.63,2.42,0.6,180.79,2021/12/30,2021/12/30 15:39,1,1,1,1,2021/12/30 0:56,2021/12/27 16:32,879623.286,53795.143,11051.571,0.19%
1964,312030557,央视网选,保密,https://i2.xxkol.cn/bfs/face/1b5eac849d7e150a66ab27897676a949e963431b.jpg,央视网选，专卖好货！,6,0,575,4991,947516,58796208,4431747,5,0,,5,央视网选官方账号,1,0,0,https://space.bilibili.com/312030557,资讯,纪录片,,5,0.09%,3.41,14.73,0,2.77,2021/12/30,2021/12/30 15:19,1,1,0,1,2021/12/30 0:52,2021/12/27 15:17,2557.238,378.524,18.476,-0.16%
1761,353230307,Da圣音乐,保密,https://i2.xxkol.cn/bfs/face/002ce15058245b29f60bbf7390fd2abbe873a448.jpg,商务VX：du17751978188    配音@阿光，微博、网易云音乐同名,6,1,0,478,947101,375581945,7108805,128,2,,1,bilibili 知名音乐UP主,2,2,1,https://space.bilibili.com/353230307,音乐,动画,,10,10.01%,3.02,4.51,0.26,84.07,2021/12/30,2021/12/30 15:32,1,1,1,1,2021/12/30 0:51,2021/12/27 14:53,319189.61,17561.683,5227.829,0%
125484,291415305,杂乱无章MessUp,保密,https://i0.xxkol.cn/bfs/face/681caac93717a54350533215e362f7517435c1bb.jpg,"我们想在快的时代，讲些慢的/琐碎的故事。

众号：杂乱无章 / 微博：杂乱无章MessUp；商务合作：zlwz1122",6,0,1,113,946851,48068949,3382945,253,3,9月19日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/291415305,动画,生活,,10,4.80%,7.68,1.59,0.19,75.55,2021/12/30,2021/12/30 7:46,0,0,1,1,2021/12/30 13:09,,462888.9,33389.8,11025,1.11%
1622,3760773,大果粒粒V,男,https://i0.xxkol.cn/bfs/face/349a19f3f41af21d732738182d043057147dec2a.jpg,公众号：大果粒粒 丨商务合作请联系QQ383582821,6,1,0,916,946539,218274193,6965437,3193,17,11月15日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/3760773,生活,游戏,,10,4.21%,0.39,2.2,0.13,39.81,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:27,275074,19689.944,2087,0.12%
84724,361775100,怪力老陈,女,https://i0.xxkol.cn/bfs/face/1302cf417c3f44d1b58f0ee180c8eb87f283dfbe.jpg,"抽风up

商务电话（微信）：17744495635 商务邮箱：bigeye.market@bigeyegroup.com",6,1,0,206,944484,42487317,3782929,265,3,9月9日,1,bilibili 知名时尚UP主,2,2,1,https://space.bilibili.com/361775100,时尚,生活,,10,9.26%,9.27,3.02,0.1,69.33,2021/12/30,2021/12/30 10:31,0,0,1,1,2021/12/30 8:35,,490373.381,32292.714,7866.571,0.91%
2208,13904634,我是TOO,男,https://i0.xxkol.cn/bfs/face/b713bd6e8d3118e6349f05eaf70652399f48c195.jpg,我是TOO不是秃---TOO和秃不一样 商务Q1523059319 商务WX woshitooo,6,1,11,415,942601,130971723,8874011,785,41,1月1日,1,bilibili?知名游戏UP主、直播高能主播,2,2,1,https://space.bilibili.com/13904634,游戏,生活,,10,21.17%,7.14,9.23,0.1,169.92,2021/12/30,2021/12/30 15:13,1,1,1,1,2021/12/30 0:53,2021/12/27 15:39,481155.464,25142.275,2884.42,1.69%
1729,13043933,长腿毛的哥哥,保密,https://i2.xxkol.cn/bfs/face/bf7d7e546fad78bef0f177338b16626ef461c72f.jpg,商务合作请加vx：cyn1995,6,1,0,299,941209,147952341,7473773,776,2,9月25日,1,bilibili 知名动漫UP主,2,2,1,https://space.bilibili.com/13043933,动画,国创,"小逗逗,阿丘,小豆豆",9,2.39%,1.12,2.75,0.13,30.95,2021/12/30,2021/12/30 15:32,1,1,1,1,2021/12/30 0:39,2021/12/27 14:53,182562.5,11480.938,1833.25,0.03%
419,6229277,Rainie田,女,https://i2.xxkol.cn/bfs/face/9a35e6f43cfbdc211f8101392a903541dc30180a.jpg,坐标多伦多的快语速种草博主！认真做视频，愿和你们分享生活中的小小阳光~ 微博油管同名@Rainie田。,6,1,0,322,940624,58628362,1349900,993,2,3月20日,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/6229277,时尚,生活,"美妆博主,YOUTUBER,Rainie,海外博主",1,0.30%,-0.18,1.21,0.03,3.75,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,69845.75,2764.375,545.75,0.01%
618,34149649,oh_emma,女,https://i1.xxkol.cn/bfs/face/c4a4af21f355a236cfdfe6707b601f313ab0cc37.jpg,工作邮箱： askemma@ohemma.ca  微博ohh_emma ,6,0,7,351,940292,65483786,1744286,331,6,1月1日,1,bilibili 知名时尚UP主,2,1,0,https://space.bilibili.com/34149649,时尚,生活,"oh emma,youtuber,美妆博主,油管博主,时尚爱好者",3,0.74%,0.24,1.65,0.05,8.1,2021/12/30,2021/12/30 15:18,1,1,1,1,2021/12/30 0:15,2021/12/27 12:46,138110.889,6455.111,1054.556,0.08%
1644,1774758,青衣才不是御姐呢,保密,https://i0.xxkol.cn/bfs/face/7676516300d51e98201bf5c4fae8c92b90dbf8bb.jpg,生活区丨音乐区丨直播区  微博@青衣才不是御姐呢                     商务合作请联系qingyibd,6,1,0,113,940074,18504770,1965133,2135,11,3月18日,1,bilibili 知名UP主、直播高能主播,2,2,1,https://space.bilibili.com/1774758,生活,音乐,,1,0.15%,0.71,1.04,0.04,1.54,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:37,196804.667,2856,1683.667,-0.11%
